拉賓斯克	44.63604	40.73570	61945	PPLA2	RU	537281
滕科多戈	11.78442	-0.37184	61936	PPLA	BF	2354675
阿斯克尔	59.83333	10.43721	61906	PPLA2	NO	3162657
霍邱城关镇	32.35473	116.29390	61904	PPLA3	CN	1806651
木渎镇	31.25597	120.51857	61902	PPLA4	CN	1898359
佐洛埃格塞格	46.83695	16.84401	61898	PPLA	HU	3042638
皮斯科	-13.71029	-76.20538	61869	PPLA3	PE	3932145
龙凤坝	30.38793	109.50706	61862	PPLA4	CN	1802659
龙凤坝镇	30.38793	109.50706	61862	PPLA4	CN	1802659
巴萨	9.25025	0.78213	61845	PPL	TG	2367568
伊斯基季姆	54.64261	83.30353	61827	PPLA2	RU	1505429
波里魯阿	-41.13333	174.85000	61800	PPL	NZ	2184397
波里鲁阿	-41.13333	174.85000	61800	PPL	NZ	2184397
阿图尔	11.59414	78.60143	61793	PPL	IN	1278173
阿圖爾	11.59414	78.60143	61793	PPL	IN	1278173
列夫达	56.80239	59.93774	61785	PPLA2	RU	502011
列夫達	56.80239	59.93774	61785	PPLA2	RU	502011
颖上城关镇	32.62945	116.27013	61771	PPLA3	CN	1786587
埃尔斯米尔港	53.27875	-2.90134	61768	PPL	GB	2650096
埃爾斯米爾港	53.27875	-2.90134	61768	PPL	GB	2650096
宋卡	7.19882	100.59510	61758	PPLA	TH	1606147
斯卡布罗	54.27966	-0.40443	61749	PPL	GB	2638419
斯卡布羅	54.27966	-0.40443	61749	PPL	GB	2638419
恩戈齊	-2.90750	29.83060	61716	PPLA	BI	430569
恩戈齐	-2.90750	29.83060	61716	PPLA	BI	430569
蒲庙	22.76101	108.48359	61690	PPLA3	CN	1798480
蒲庙镇	22.76101	108.48359	61690	PPLA3	CN	1798480
邕宁	22.76101	108.48359	61690	PPLA3	CN	1798480
韋塞爾	51.66690	6.62037	61685	PPLA3	DE	2810678
韦塞尔	51.66690	6.62037	61685	PPLA3	DE	2810678
維克薩	55.32058	42.17402	61664	PPLA2	RU	470444
维克萨	55.32058	42.17402	61664	PPLA2	RU	470444
尚贝里	45.56628	5.92079	61640	PPLA2	FR	3027422
科灵	55.49040	9.47216	61638	PPLA2	DK	2618528
科靈	55.49040	9.47216	61638	PPLA2	DK	2618528
埃斯特雷穆斯	-5.70556	-35.30722	61635	PPL	BR	3400567
新野	32.52875	112.36514	61633	PPLA3	CN	1788522
汉城	32.52875	112.36514	61633	PPLA3	CN	1788522
德米特罗夫	56.34485	37.52041	61607	PPL	RU	565955
梨树	43.30727	124.33371	61584	PPLA3	CN	2036055
威廉姆·阿兰·雷德	42.24087	-83.26965	61568	PPL	US	5011908
威廉姆·阿蘭·雷德	42.24087	-83.26965	61568	PPL	US	5011908
巴杰	36.72564	9.18169	61568	PPLA	TN	2472774
泰勒	42.24087	-83.26965	61568	PPL	US	5011908
阿尔科伊	38.70545	-0.47432	61552	PPLA3	ES	2522098
开云	4.93810	-52.33455	61550	PPLC	GF	3382160
開雲	4.93810	-52.33455	61550	PPLC	GF	3382160
仙居	28.85470	120.73168	61532	PPL	CN	1790413
卡尔斯塔德	59.37930	13.50357	61492	PPLA	SE	2701680
伯恩斯維爾	44.76774	-93.27772	61481	PPL	US	5019767
伯恩斯维尔	44.76774	-93.27772	61481	PPL	US	5019767
蒙特利公园	34.06251	-118.12285	61468	PPL	US	5374406
威德尼斯	53.36180	-2.73406	61464	PPLA2	GB	2633954
伊西莱穆利诺	48.82104	2.27718	61447	PPL	FR	3012649
伊西萊穆利諾	48.82104	2.27718	61447	PPL	FR	3012649
阿凯蒂	2.73877	23.78326	61437	PPL	CD	220448
阿凱蒂	2.73877	23.78326	61437	PPL	CD	220448
大石	30.09372	106.22227	61426	PPLA4	CN	8417599
大石镇	30.09372	106.22227	61426	PPLA4	CN	8417599
馬里亞納	-20.37778	-43.41611	61387	PPL	BR	3457736
马里亚纳	-20.37778	-43.41611	61387	PPL	BR	3457736
奥尔德肖特	51.24827	-0.76389	61339	PPL	GB	2657540
奧爾德肖特	51.24827	-0.76389	61339	PPL	GB	2657540
穆希	-3.01728	16.92238	61336	PPL	CD	2312249
辛德尔芬根	48.70000	9.01667	61311	PPLA4	DE	2831948
塞纳河畔纳伊	48.88460	2.26965	61300	PPL	FR	2990611
塞纳河畔讷伊	48.88460	2.26965	61300	PPL	FR	2990611
施瓦本格明德	48.79947	9.79809	61216	PPLA4	DE	2835482
罗克林	38.79073	-121.23578	61213	PPL	US	5388319
加勒卡約	6.76972	47.43083	61200	PPLA	SO	59611
加勒卡约	6.76972	47.43083	61200	PPLA	SO	59611
阿帕季特	67.58267	33.41339	61186	PPLA2	RU	581357
秩父市	35.99028	139.07639	61159	PPLA2	JP	1864637
气仙沼	38.90112	141.57746	61147	PPLA2	JP	2112263
氣仙沼	38.90112	141.57746	61147	PPLA2	JP	2112263
凯科	-6.45833	-37.09778	61146	PPL	BR	3404117
由提卡	43.10090	-75.23266	61100	PPLA2	US	5142056
霍尔森斯	55.86066	9.85034	61074	PPLA2	DK	2619771
桥本市	34.31667	135.61667	61063	PPLA2	JP	1863082
橋本市	34.31667	135.61667	61063	PPLA2	JP	1863082
纳雄耐尔城	32.67811	-117.09920	61060	PPL	US	5376200
伯里	53.60000	-2.30000	61044	PPLA2	GB	2654187
瓦列沃	44.27513	19.89821	61035	PPLA2	RS	3188402
班戈	54.66079	-5.66802	61011	PPLA2	GB	2656396
斯图皮诺	54.89735	38.06796	60999	PPLA2	RU	486968
西塘	5.53333	100.56667	60983	PPL	MY	1764375
宰斯特	52.09000	5.23333	60949	PPL	NL	2743977
阿努拉德普勒	8.31223	80.41306	60943	PPLA	LK	1251081
阿努拉德普勒王国	8.31223	80.41306	60943	PPLA	LK	1251081
阿努拉德普勒王國	8.31223	80.41306	60943	PPLA	LK	1251081
塔尔诺夫斯凯古雷	50.44548	18.86147	60938	PPLA2	PL	3083440
塔爾諾夫斯凱古雷	50.44548	18.86147	60938	PPLA2	PL	3083440
歇马	29.77415	106.36880	60933	PPLA4	CN	1789546
歇马镇	29.77415	106.36880	60933	PPLA4	CN	1789546
索罗提	1.71464	33.61113	60900	PPLA2	UG	226234
索羅提	1.71464	33.61113	60900	PPLA2	UG	226234
阎良	34.65918	109.22921	60891	PPLA3	CN	1787144
塔河	52.32148	124.69761	60874	PPLA3	CN	2034615
斯普林菲尔德	44.04624	-123.02203	60870	PPL	US	5754005
貝塞斯達	38.98067	-77.10026	60858	PPL	US	4348599
贝塞斯达	38.98067	-77.10026	60858	PPL	US	4348599
愛西市	35.16349	136.73222	60829	PPLA2	JP	6822212
爱西市	35.16349	136.73222	60829	PPLA2	JP	6822212
特雷霍特	39.46670	-87.41391	60825	PPLA2	US	4265737
塔塔加尔	-22.51682	-63.80560	60819	PPLA2	AR	3834601
塔塔加爾	-22.51682	-63.80560	60819	PPLA2	AR	3834601
天彭	30.98664	103.93933	60797	PPLA3	CN	1792916
特鲁瓦	48.30073	4.08524	60785	PPLA2	FR	2971549
北三角洲	49.16667	-122.91667	60769	PPLX	CA	6089692
瑟兰	50.58362	5.50115	60737	PPL	BE	2786824
舒亚	56.84864	41.38690	60705	PPLA2	RU	493231
十和田市	40.62049	141.21067	60697	PPLA2	JP	6822207
圣马科斯	29.88327	-97.94139	60684	PPLA2	US	4726491
聖馬科斯	29.88327	-97.94139	60684	PPLA2	US	4726491
博尔	56.35944	44.07304	60647	PPLA2	RU	572665
博爾	56.35944	44.07304	60647	PPLA2	RU	572665
雷克維	44.64969	-93.24272	60633	PPL	US	5034059
雷克维	44.64969	-93.24272	60633	PPL	US	5034059
杜布纳	56.74049	37.18648	60604	PPLA2	RU	564719
雷德蒙德	47.67399	-122.12151	60598	PPL	US	5808079
紀之川市	34.26973	135.41045	60592	PPLA2	JP	6822171
纪之川市	34.26973	135.41045	60592	PPLA2	JP	6822171
莫特里尔	36.75066	-3.51790	60592	PPLA3	ES	2513477
丁家	29.40900	106.14228	60585	PPLA4	CN	1812792
丁家镇	29.40900	106.14228	60585	PPLA4	CN	1812792
库比蒂诺	37.32300	-122.03218	60572	PPL	US	5341145
庫比蒂諾	37.32300	-122.03218	60572	PPL	US	5341145
阆中	31.55037	105.99381	60542	PPLA3	CN	1816924
泰勒斯维尔	40.66772	-111.93883	60514	PPL	US	5782476
莲峰	25.71826	116.74892	60504	PPLA3	CN	1804106
连城	25.71826	116.74892	60504	PPLA3	CN	1804106
兰茨胡特	48.52961	12.16179	60488	PPLA2	DE	2881485
江北	29.72830	106.63506	60466	PPLA4	CN	1803998
布里斯托尔	41.67176	-72.94927	60452	PPL	US	5282835
穆尔	35.33951	-97.48670	60451	PPL	US	4542975
加迪納	33.88835	-118.30896	60447	PPL	US	5351549
加迪纳	33.88835	-118.30896	60447	PPL	US	5351549
龙港	37.65181	120.33063	60444	PPLA4	CN	1802550
龙港街道	37.65181	120.33063	60444	PPLA4	CN	1802550
佩塔卢马	38.23242	-122.63665	60438	PPL	US	5382232
费特希耶	36.64038	29.12758	60437	PPLA2	TR	314967
赫里福德	52.05684	-2.71482	60415	PPLA2	GB	2647074
大章克申	39.06387	-108.55065	60358	PPLA2	US	5423573
希维德尼察	50.84378	16.48859	60351	PPLA2	PL	3084093
姑熟	31.56055	118.48147	60335	PPLA3	CN	1813851
潘鲁蒂	11.77662	79.55269	60323	PPL	IN	1260448
分水	30.71970	108.08333	60308	PPLA4	CN	1811140
分水镇	30.71970	108.08333	60308	PPLA4	CN	1811140
卡斯珀	42.86663	-106.31308	60285	PPLA2	US	5820705
下野市	36.41323	139.86622	60274	PPLA2	JP	6822175
奥帕瓦	49.93866	17.90257	60252	PPL	CZ	3068927
海乌姆	51.14312	23.47160	60231	PPL	PL	774558
瓦埃勒	55.70927	9.53570	60231	PPLA	DK	2610613
五城	29.60077	118.17495	60212	PPLA4	CN	1791347
五城镇	29.60077	118.17495	60212	PPLA4	CN	1791347
克里斯塔利娜	-16.76769	-47.61530	60210	PPLA2	BR	3465164
余下	34.06153	108.62905	60206	PPLA4	CN	1785572
余下镇	34.06153	108.62905	60206	PPLA4	CN	1785572
特立尼达	21.80224	-79.98467	60206	PPLA2	CU	3534915
田原市	34.66799	137.26736	60206	PPLA2	JP	1851259
汝宁	33.00111	114.35417	60202	PPLA3	CN	1797038
罗森海姆	47.85637	12.12247	60167	PPLA3	DE	2844988
马盖特	51.38132	1.38617	60134	PPL	GB	2643044
三道河子	44.32597	85.62009	60129	PPLA3	CN	1529239
三道河子镇	44.32597	85.62009	60129	PPLA3	CN	1529239
永北	26.64623	100.78073	60099	PPLA3	CN	1786382
拉米萨	32.76783	-117.02308	60089	PPL	US	5363990
拉米薩	32.76783	-117.02308	60089	PPL	US	5363990
科威特市	29.36700	47.97429	60064	PPLC	KW	285787
斯卢茨克	53.01522	27.54159	60056	PPLA2	BY	621741
斯盧茨克	53.01522	27.54159	60056	PPLA2	BY	621741
大泽山	36.98874	119.92224	60034	PPLA4	CN	12450879
乌镇	30.74536	120.48510	60000	PPLA4	CN	1790848
切尔西	51.48755	-0.16936	60000	PPLX	GB	2653265
切爾西	51.48755	-0.16936	60000	PPLX	GB	2653265
宾臣墟	40.60177	-73.99403	60000	PPLX	US	5108815
康尼岛	40.57788	-73.99403	60000	PPLX	US	5113481
康尼島	40.57788	-73.99403	60000	PPLX	US	5113481
本森社区/布鲁克林小香港－广东第一	40.60177	-73.99403	60000	PPLX	US	5108815
本森社区/布鲁克林小香港－廣東第一	40.60177	-73.99403	60000	PPLX	US	5108815
本森社群	40.60177	-73.99403	60000	PPLX	US	5108815
車路士	51.48755	-0.16936	60000	PPLX	GB	2653265
车路士	51.48755	-0.16936	60000	PPLX	GB	2653265
拉迪斯	36.76946	10.27468	59998	PPL	TN	2467815
梅里登	41.53815	-72.80704	59988	PPL	US	4838524
庞蒂亚克	42.63892	-83.29105	59917	PPLA2	US	5006166
韋林花園市	51.80174	-0.20691	59910	PPL	GB	2634552
韦林花园市	51.80174	-0.20691	59910	PPL	GB	2634552
江口	25.48694	119.19834	59902	PPLA4	CN	1806327
江口镇	25.48694	119.19834	59902	PPLA4	CN	1806327
法恩伯勒	51.29424	-0.75565	59902	PPL	GB	2649672
玛沁县	34.47442	100.24496	59900	PPLA2	CN	7931312
央米丁	20.43189	96.13875	59867	PPL	MM	1285899
卡图阿	32.36941	75.52539	59866	PPL	IN	1267486
北勒金布尔	27.23517	94.10357	59841	PPL	IN	1261181
北勒金布爾	27.23517	94.10357	59841	PPL	IN	1261181
諾爾特拉基姆普爾	27.23517	94.10357	59841	PPL	IN	1261181
诺尔特拉基姆普尔	27.23517	94.10357	59841	PPL	IN	1261181
南浦	27.92333	118.53333	59832	PPLA3	CN	1799832
南浦镇	27.92333	118.53333	59832	PPLA3	CN	1799832
浦城	27.92333	118.53333	59832	PPLA3	CN	1799832
浦城县	27.92333	118.53333	59832	PPLA3	CN	1799832
莱克伍德	47.17176	-122.51846	59829	PPL	US	5800420
萊克伍德	47.17176	-122.51846	59829	PPL	US	5800420
哈弗尔河畔勃兰登堡	52.41667	12.55000	59826	PPL	DE	2945358
希隆斯克地区佩卡雷	50.38017	18.92653	59757	PPLA2	PL	3089125
希隆斯克地區佩卡雷	50.38017	18.92653	59757	PPLA2	PL	3089125
貝凱什喬包	46.68333	21.10000	59732	PPLA	HU	722437
贝凯什乔包	46.68333	21.10000	59732	PPLA	HU	722437
吕塞尔斯海姆	49.98955	8.42251	59730	PPLA4	DE	2842884
斯普林菲尔德	39.92423	-83.80882	59680	PPLA2	US	4525353
斯赫加奥恩	20.79320	76.69921	59672	PPL	IN	1256620
大瀑布城	47.50024	-111.30081	59638	PPLA2	US	5655240
拿戈玛第	26.04949	32.24142	59601	PPL	EG	351434
拿戈瑪第	26.04949	32.24142	59601	PPL	EG	351434
团堡	30.33675	109.13465	59580	PPLA4	CN	8516975
团堡镇	30.33675	109.13465	59580	PPLA4	CN	8516975
登海尔德	52.95988	4.75933	59569	PPL	NL	2757220
戈比切蒂帕拉耶姆	11.45496	77.44220	59523	PPL	IN	1270947
梅莱茨	50.28709	21.42390	59509	PPL	PL	764849
梅萊茨	50.28709	21.42390	59509	PPL	PL	764849
德拉蒙市	45.88336	-72.48241	59489	PPL	CA	5942845
松索納特	13.71726	-89.72304	59468	PPLA	SV	3583102
松索纳特	13.71726	-89.72304	59468	PPLA	SV	3583102
亨廷頓公園	33.98168	-118.22507	59430	PPL	US	5358736
亨廷顿公园	33.98168	-118.22507	59430	PPL	US	5358736
弗里代克-米斯泰克	49.68333	18.35000	59416	PPL	CZ	3076127
永河畔拉罗什	46.66974	-1.42757	59410	PPLA2	FR	3006767
千曲市	36.52715	138.08943	59381	PPLA2	JP	6822112
明水	47.17944	125.90284	59369	PPLA3	CN	2035758
明水县	47.17944	125.90284	59369	PPLA3	CN	2035758
明水镇	47.17944	125.90284	59369	PPLA3	CN	2035758
艾兹鲁	33.43443	-5.22126	59348	PPLA3	MA	2556464
艾茲魯	33.43443	-5.22126	59348	PPLA3	MA	2556464
兰开斯特	40.03788	-76.30551	59339	PPLA2	US	5197079
纳尔萨普尔	16.43425	81.69845	59306	PPL	IN	1261852
椰子溪	26.25175	-80.17894	59302	PPL	US	4151455
甘南	47.92038	123.50046	59239	PPLA3	CN	2037311
甘南县	47.92038	123.50046	59239	PPLA3	CN	2037311
甘南镇	47.92038	123.50046	59239	PPLA3	CN	2037311
奥芬堡	48.47377	7.94495	59238	PPLA3	DE	2857798
克雷加文	54.44709	-6.38700	59236	PPLA2	GB	3345440
阿博伊索	5.46779	-3.20711	59225	PPLA2	CI	2293507
建瓯	27.04146	118.31897	59187	PPLA3	CN	1806167
建瓯市	27.04146	118.31897	59187	PPLA3	CN	1806167
芝城	27.04146	118.31897	59187	PPLA3	CN	1806167
爱达荷福尔斯	43.46658	-112.03414	59184	PPLA2	US	5596475
科特拉斯	61.25663	46.65370	59180	PPLA2	RU	543704
圣拉菲尔	37.97353	-122.53109	59162	PPLA2	US	5392567
集贤	46.72594	131.13308	59160	PPLA3	CN	2037370
合作市	34.98556	102.90944	59148	PPLA3	CN	1808181
朗根费尔德	51.10821	6.94831	59112	PPLA4	DE	2881085
玛丽埃塔	33.95260	-84.54993	59067	PPLA2	US	4207783
圣弗朗西斯科	-31.42497	-62.08404	59062	PPLA2	AR	3837675
聖弗朗西斯科	-31.42497	-62.08404	59062	PPLA2	AR	3837675
上佩什馬	56.97047	60.58219	59061	PPLA2	RU	1487281
上佩什马	56.97047	60.58219	59061	PPLA2	RU	1487281
弗朗茨城	47.47754	19.09081	59056	PPLX	HU	3052655
苏韦达	32.70896	36.56951	59052	PPLA	SY	172408
費爾菲爾德	41.14121	-73.26373	59052	PPL	US	4834157
费尔菲尔德	41.14121	-73.26373	59052	PPL	US	4834157
浪头	40.04068	124.33525	59046	PPL	CN	2036241
浪头村	40.04068	124.33525	59046	PPL	CN	2036241
欧文斯伯勒	37.77422	-87.11333	59042	PPLA2	US	4303436
东谷	33.96358	-117.56418	59039	PPL	US	8096217
萨尔普斯堡	59.28391	11.10962	59038	PPLA	NO	3140084
罗亚尔奥克	42.48948	-83.14465	59008	PPL	US	5007804
羅亞爾奧克	42.48948	-83.14465	59008	PPL	US	5007804
施特拉尔松	54.30911	13.08180	58976	PPLA3	DE	2826287
施特拉尔松德	54.30911	13.08180	58976	PPLA3	DE	2826287
施特拉爾松德	54.30911	13.08180	58976	PPLA3	DE	2826287
布伦特伍德	37.93187	-121.69579	58968	PPL	US	5330642
戈哈德	26.43278	78.44205	58939	PPL	IN	1271083
北广岛市	42.97583	141.56722	58918	PPLA2	JP	2130054
北廣島市	42.97583	141.56722	58918	PPLA2	JP	2130054
上克鲁斯	-28.64397	-53.60633	58913	PPL	BR	3465108
塞罗德帕斯科	-10.66577	-76.25309	58899	PPLA	PE	3944797
塞羅德帕斯科	-10.66577	-76.25309	58899	PPLA	PE	3944797
米哈伊洛夫卡	50.06187	43.23335	58898	PPLA2	RU	527012
索尔涅奇诺戈尔斯克	56.17527	36.97082	58891	PPLA2	RU	490996
索爾涅奇諾戈爾斯克	56.17527	36.97082	58891	PPLA2	RU	490996
菲拉赫	46.61028	13.85583	58882	PPLA2	AT	2762372
安图	43.10247	128.90848	58872	PPLA3	CN	2035754
明月	43.10247	128.90848	58872	PPLA3	CN	2035754
贝纳尔马德纳	36.59610	-4.57267	58854	PPLA3	ES	2521139
沃勒西	53.42324	-3.06497	58794	PPLA2	GB	2634873
蒂鲁瓦鲁尔	10.77269	79.63680	58777	PPL	IN	1254589
石狩市	43.23972	141.35389	58755	PPLA2	JP	2129909
宾托	-17.39141	-66.31681	58739	PPL	BO	3901435
賓托	-17.39141	-66.31681	58739	PPL	BO	3901435
布碌兰	42.33176	-71.12116	58732	PPL	US	4931482
布碌蘭	42.33176	-71.12116	58732	PPL	US	4931482
布魯克萊恩	42.33176	-71.12116	58732	PPL	US	4931482
布鲁克莱恩	42.33176	-71.12116	58732	PPL	US	4931482
諾維	42.48059	-83.47549	58723	PPL	US	5004062
诺维	42.48059	-83.47549	58723	PPL	US	5004062
利特尔汉普顿	50.81137	-0.54078	58714	PPL	GB	2644319
利特爾漢普頓	50.81137	-0.54078	58714	PPL	GB	2644319
罗赛雷斯	11.86590	34.38690	58712	PPL	SD	378459
羅賽雷斯	11.86590	34.38690	58712	PPL	SD	378459
常滑市	34.88333	136.85000	58710	PPLA2	JP	1850185
羽生市	36.16667	139.53333	58686	PPLA2	JP	1863173
哈默尔恩	52.10397	9.35623	58666	PPLA3	DE	2911271
哈默爾恩	52.10397	9.35623	58666	PPLA3	DE	2911271
太伏	28.98198	105.63702	58663	PPL	CN	6963006
卡森城	39.16380	-119.76740	58639	PPLA	US	5501344
貝特橋	-22.21667	30.00000	58574	PPL	ZW	895269
贝特桥	-22.21667	30.00000	58574	PPL	ZW	895269
伍德兰	38.67852	-121.77330	58567	PPLA2	US	5410430
土岐市	35.35000	137.18333	58567	PPLA2	JP	1850207
鸡东	45.25600	131.11637	58520	PPLA3	CN	2036519
李海	40.39162	-111.85077	58486	PPL	US	5777224
拉齐布日	50.09195	18.21928	58464	PPLA2	PL	3087584
白原市	41.03399	-73.76291	58459	PPLA2	US	5144336
乌兹洛瓦亚	53.98390	38.15984	58458	PPLA2	RU	477494
烏茲洛瓦亞	53.98390	38.15984	58458	PPLA2	RU	477494
重龙	29.78062	104.85224	58441	PPLA3	CN	1814919
博福特港	-32.77477	26.63376	58419	PPLA3	ZA	1003953
阿卡迪亚	34.13973	-118.03534	58408	PPL	US	5324477
阿卡迪亞	34.13973	-118.03534	58408	PPL	US	5324477
里斯頓	38.96872	-77.34110	58404	PPL	US	4781530
里斯顿	38.96872	-77.34110	58404	PPL	US	4781530
腓特烈港	47.65689	9.47554	58403	PPLA3	DE	2924585
樱井市	34.50000	135.85000	58386	PPLA2	JP	1853066
櫻井市	34.50000	135.85000	58386	PPLA2	JP	1853066
潼川	31.09407	105.08731	58346	PPLA3	CN	1792692
程逸	17.62557	100.09421	58313	PPLA	TH	1605215
村上市	38.23333	139.48333	58300	PPLA2	JP	1856434
塞雷	41.08499	23.54757	58287	PPLA2	GR	734330
洪桥	26.76837	112.10814	58287	PPLA3	CN	1798082
安察卢瓦	-18.66667	44.61667	58280	PPL	MG	1069579
安察盧瓦	-18.66667	44.61667	58280	PPL	MG	1069579
朱沱	29.01840	105.84877	58262	PPLA4	CN	1783802
朱沱镇	29.01840	105.84877	58262	PPLA4	CN	1783802
科尔察	40.61861	20.78083	58259	PPLA	AL	782756
本津	50.32607	19.12565	58236	PPLA2	PL	3103719
西洛德	20.30303	75.65284	58230	PPL	IN	1256269
克尔克拉雷利	41.73508	27.22521	58223	PPLA	TR	743166
克爾克拉雷利	41.73508	27.22521	58223	PPLA	TR	743166
奥卡拉	29.18720	-82.14009	58218	PPLA2	US	4166673
尼克希奇	42.77310	18.94446	58212	PPLA	ME	3194494
定陶	35.07436	115.56582	58206	PPLA3	CN	1812754
佩陶克	-14.24117	31.31975	58156	PPL	ZM	899825
洛里昂	47.74817	-3.37177	58112	PPLA3	FR	2997577
桑福德	28.80055	-81.27312	58111	PPLA2	US	4172086
巨野	35.38737	116.07168	58107	PPLA3	CN	1804892
納哈里亞	33.00892	35.09814	58096	PPL	IL	294117
纳哈里亚	33.00892	35.09814	58096	PPL	IL	294117
达庞	10.86225	0.20762	58071	PPLA	TG	2367164
斯特里汉姆	51.42897	-0.13184	58055	PPL	GB	2636675
斯特里漢姆	51.42897	-0.13184	58055	PPL	GB	2636675
格平根	48.70354	9.65209	58040	PPLA3	DE	2919054
兹盖日	51.85561	19.40623	58036	PPLA2	PL	3080251
考卡西亚	7.98654	-75.19349	58034	PPLA2	CO	3687025
考卡西亞	7.98654	-75.19349	58034	PPLA2	CO	3687025
鲍伊	38.94278	-76.73028	58025	PPL	US	4349159
十字港	4.95000	100.63333	58004	PPL	MY	1734576
高貴林港	49.26637	-122.76932	58000	PPLA3	CA	6111706
高贵林港	49.26637	-122.76932	58000	PPLA3	CA	6111706
科科莫	40.48643	-86.13360	57995	PPLA2	US	4922388
萨尔塞勒	48.99739	2.37821	57979	PPLA3	FR	2976043
薩爾塞勒	48.99739	2.37821	57979	PPLA3	FR	2976043
阿坎巴罗	20.03085	-100.72194	57972	PPLA2	MX	4019827
佩萨克	44.80565	-0.63240	57944	PPL	FR	2987805
哈登貝赫	52.57583	6.61944	57909	PPL	NL	2754861
哈登贝赫	52.57583	6.61944	57909	PPL	NL	2754861
塞纳河畔伊夫里	48.81568	2.38487	57897	PPL	FR	3012621
韋萊斯	41.71719	21.77196	57873	PPLA	MK	785058
韦莱斯	41.71719	21.77196	57873	PPLA	MK	785058
科加雷姆	62.26537	74.47906	57800	PPL	RU	6695754
埃夫勒	49.02414	1.15082	57795	PPLA2	FR	3019265
布特尔	53.46667	-3.01667	57791	PPL	GB	2655198
布特爾	53.46667	-3.01667	57791	PPL	GB	2655198
桑蒂	32.83838	-116.97392	57787	PPL	US	5393429
额敏	46.52582	83.63418	57782	PPLA3	CN	1529522
额敏镇	46.52582	83.63418	57782	PPLA3	CN	1529522
安乡城关镇	29.41369	112.16435	57769	PPLA3	CN	1817952
深柳	29.41369	112.16435	57769	PPLA3	CN	1817952
龙潭	28.75716	108.96414	57769	PPLA4	CN	1802408
龙潭镇	28.75716	108.96414	57769	PPLA4	CN	1802408
格尔利茨	51.15518	14.98853	57751	PPLA3	DE	2918987
都伯林	37.70215	-121.93579	57721	PPL	US	5344157
圣艾伯特	53.63344	-113.63533	57719	PPL	CA	6155033
韦茅斯	50.61448	-2.45991	57691	PPL	GB	2634202
松兹瓦尔	62.39129	17.30630	57606	PPLA2	SE	2670781
松茲瓦爾	62.39129	17.30630	57606	PPLA2	SE	2670781
因弗卡吉尔	-46.40000	168.35000	57600	PPLA	NZ	2189529
埃尔阿蒂约市	10.42411	-66.82581	57591	PPLA2	VE	3643031
埃爾阿蒂約市	10.42411	-66.82581	57591	PPLA2	VE	3643031
維尼西厄	45.69706	4.88593	57584	PPL	FR	2970072
维尼西厄	45.69706	4.88593	57584	PPL	FR	2970072
塞尔吉	49.03645	2.07613	57576	PPL	FR	3027883
克雷姆斯克	44.92625	37.99025	57555	PPLA2	RU	540251
山河村	45.71131	128.58029	57550	PPL	CN	2034995
比亚瓦-波德拉斯卡	52.03238	23.11652	57541	PPLA2	PL	776175
比亞瓦-波德拉斯卡	52.03238	23.11652	57541	PPLA2	PL	776175
瓜拉比拉	-6.85472	-35.49000	57484	PPL	BR	3398570
肯套	43.51672	68.50463	57408	PPLA2	KZ	1522751
梅德福	42.41843	-71.10616	57403	PPL	US	4943629
梅特福德	42.41843	-71.10616	57403	PPL	US	4943629
費勒姆	50.85162	-1.17929	57390	PPL	GB	2649692
费勒姆	50.85162	-1.17929	57390	PPL	GB	2649692
切森特	51.70020	-0.03026	57374	PPL	GB	2653232
小沥源	22.38174	114.21256	57349	PPL	HK	1818781
小瀝源	22.38174	114.21256	57349	PPL	HK	1818781
古莱阿	30.57556	2.88417	57344	PPLA	DZ	2498305
敏巫	20.18059	94.87595	57342	PPL	MM	1309289
朗乡	46.94985	128.86849	57318	PPLA4	CN	2036237
朗乡镇	46.94985	128.86849	57318	PPLA4	CN	2036237
加罗韦	8.40207	48.48284	57300	PPLA	SO	58933
馬蓋特	26.24453	-80.20644	57234	PPL	US	4163407
马盖特	26.24453	-80.20644	57234	PPL	US	4163407
蓬塔阿尔塔	-38.88050	-62.07503	57209	PPLA2	AR	3839982
丹彪扎亚	15.96893	97.72745	57208	PPL	MM	1292507
丹彪扎亞	15.96893	97.72745	57208	PPL	MM	1292507
別迦摩	39.12074	27.18052	57200	PPL	TR	321426
别迦摩	39.12074	27.18052	57200	PPL	TR	321426
帕加马	39.12074	27.18052	57200	PPL	TR	321426
巴格其	37.14071	79.83509	57153	PPLA4	CN	8992399
滨田市	34.88333	132.08333	57142	PPLA2	JP	1863310
濱田市	34.88333	132.08333	57142	PPLA2	JP	1863310
阿納穆爾	36.07508	32.83691	57128	PPLA2	TR	323828
阿纳穆尔	36.07508	32.83691	57128	PPLA2	TR	323828
绥棱	47.23489	127.10769	57124	PPLA3	CN	2034651
绥棱县	47.23489	127.10769	57124	PPLA3	CN	2034651
绥棱镇	47.23489	127.10769	57124	PPLA3	CN	2034651
富魯格維爾	30.43937	-97.62000	57122	PPL	US	4718711
富鲁格维尔	30.43937	-97.62000	57122	PPL	US	4718711
普弗拉热维尔	30.43937	-97.62000	57122	PPL	US	4718711
普弗拉熱維爾	30.43937	-97.62000	57122	PPL	US	4718711
馬弗拉克	32.34289	36.20804	57118	PPLA	JO	250582
马弗拉克	32.34289	36.20804	57118	PPLA	JO	250582
文星	28.68208	112.87864	57117	PPLA3	CN	1790451
